date,id,name,city,zip,schoolOpeningDate,operatingModel,new_cases_students,new_cases_employee,,https://districtinformation.tnedu.gov/covid-information/search/-1
2021-03-16,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,,,,
2021-03-17,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,,,,
2021-03-24,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,,,,
2021-04-13,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,5.0,1.0,,
2021-04-19,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,5.0,1.0,,
2021-04-26,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,5.0,3.0,,
2021-04-27,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,4.0,1.0,,
2021-05-03,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,4.0,1.0,,
2021-05-04,320,Hamblen County,Morristown,37813,2020-09-08,Hybrid-Parent Choice,6.0,0.0,,
2020-09-12,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-09-19,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,15.0,5.0,,
2020-10-26,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,30.0,17.0,,
2020-10-29,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,30.0,17.0,,
2020-11-02,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-11-05,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-11-09,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,27.0,17.0,,
2020-11-16,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-11-23,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-11-30,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,24.0,18.0,,
2021-03-01,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-03-08,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-03-09,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-03-16,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-03-17,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-03-24,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-04-13,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-04-19,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-04-26,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-04-27,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-05-03,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2021-05-04,330,Hamilton County,Chattanooga,37421,2020-08-06,Hybrid-Parent Choice,,,,
2020-09-12,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-09-19,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,,,,
2020-10-26,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2020-11-23,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,1.0,2.0,,
2020-11-30,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-01,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-08,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,1.0,0.0,,
2021-03-17,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,1.0,0.0,,
2021-03-24,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,1.0,0.0,,
2021-04-19,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,1.0,0.0,,
2021-04-26,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,,,,
2021-04-27,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,3.0,2.0,,
2021-05-03,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,3.0,2.0,,
2021-05-04,340,Hancock County,Sneedville,37869,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2020-09-19,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2020-11-05,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2020-11-09,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2020-11-23,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,7.0,0.0,,
2020-11-30,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-01,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-08,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-09,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-16,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-17,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-03-24,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,,,,
2021-04-13,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2021-05-03,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,0.0,0.0,,
2021-05-04,350,Hardeman County Schools,Bolivar,38008,2020-08-07,Hybrid-Parent Choice,9.0,0.0,,
2020-09-12,360,Hardin County,Savannah,38372,2020-08-03,Hybrid-Alt Schedules,,,,
2020-09-19,360,Hardin County,Savannah,38372,2020-08-03,Hybrid-Alt Schedules,6.0,0.0,,
2020-10-26,360,Hardin County,Savannah,38372,2020-08-03,Hybrid-Alt Schedules,0.0,0.0,,
2020-10-29,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2020-11-02,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2020-11-05,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2020-11-09,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2020-11-16,360,Hardin County,Savannah,38372,2020-08-03,In Person,7.0,0.0,,
2020-11-23,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2020-11-30,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-03-01,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-03-08,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-03-09,360,Hardin County,Savannah,38372,2020-08-03,In Person,,,,
2021-03-16,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-03-17,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-03-24,360,Hardin County,Savannah,38372,2020-08-03,In Person,11.0,0.0,,
2021-04-13,360,Hardin County,Savannah,38372,2020-08-03,In Person,6.0,0.0,,
2021-04-19,360,Hardin County,Savannah,38372,2020-08-03,In Person,6.0,0.0,,
2021-04-26,360,Hardin County,Savannah,38372,2020-08-03,In Person,7.0,0.0,,
2021-04-27,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-05-03,360,Hardin County,Savannah,38372,2020-08-03,In Person,0.0,0.0,,
2021-05-04,360,Hardin County,Savannah,38372,2020-08-03,In Person,,,,
2020-09-12,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,1.0,0.0,,
2020-10-26,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,4.0,3.0,,
2020-10-29,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,4.0,3.0,,
2020-11-02,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-05,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-09,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,4.0,4.0,,
2020-11-16,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-23,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-30,370,Hawkins County,Church Hill,37624,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,26.0,8.0,,
2021-03-08,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,6.0,0.0,,
2021-03-09,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,,,,
2021-03-16,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,10.0,3.0,,
2021-03-17,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,10.0,3.0,,
2021-03-24,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,12.0,5.0,,
2021-04-13,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,12.0,3.0,,
2021-04-19,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,12.0,3.0,,
2021-04-26,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,18.0,2.0,,
2021-04-27,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,25.0,3.0,,
2021-05-03,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,25.0,3.0,,
2021-05-04,370,Hawkins County,Church Hill,37624,2020-08-04,In Person-Parent Choice,29.0,8.0,,
2020-09-12,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,4.0,7.0,,
2020-09-19,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,4.0,,
2020-10-26,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,6.0,0.0,,
2020-10-29,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,6.0,0.0,,
2020-11-02,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2020-11-23,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,6.0,,
2020-11-30,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-05-03,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-05-04,380,Haywood County,Brownsville,38012,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2020-09-12,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2020-09-19,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,7.0,1.0,,
2020-10-26,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,7.0,3.0,,
2020-10-29,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,7.0,3.0,,
2020-11-02,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,5.0,0.0,,
2020-11-05,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,5.0,0.0,,
2020-11-09,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,6.0,10.0,,
2020-11-16,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,12.0,6.0,,
2020-11-23,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,15.0,8.0,,
2020-11-30,390,Henderson County,Lexington,38351,2020-08-03,Hybrid-Parent Choice,18.0,5.0,,
2021-03-01,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,1.0,1.0,,
2021-03-08,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,3.0,3.0,,
2021-03-09,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,1.0,0.0,,
2021-03-16,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,2.0,0.0,,
2021-03-17,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,2.0,0.0,,
2021-03-24,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,,,,
2021-04-13,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,15.0,0.0,,
2021-04-19,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,15.0,0.0,,
2021-04-26,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,10.0,0.0,,
2021-04-27,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,5.0,1.0,,
2021-05-03,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,5.0,1.0,,
2021-05-04,390,Henderson County,Lexington,38351,2020-08-03,In Person-Parent Choice,5.0,0.0,,
2020-09-12,400,Henry County,Paris,38242,2020-08-24,Hybrid-Parent Choice,0.0,1.0,,
2020-09-19,400,Henry County,Paris,38242,2020-08-24,Hybrid-Parent Choice,1.0,1.0,,
2020-10-26,400,Henry County,Paris,38242,2020-08-24,Hybrid-Parent Choice,,,,
2020-10-29,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,,,,
2020-11-02,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,,,,
2020-11-05,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,,,,
2020-11-09,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,4.0,3.0,,
2020-11-16,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,24.0,14.0,,
2020-11-23,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,22.0,10.0,,
2020-11-30,400,Henry County,Paris,38242,2020-08-24,In Person-Parent Choice,,,,
2021-03-01,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-03-08,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,0.0,0.0,,
2021-03-09,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-03-16,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,1.0,0.0,,
2021-03-17,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,1.0,0.0,,
2021-03-24,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-04-13,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-04-19,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-04-26,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-04-27,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-05-03,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2021-05-04,400,Henry County,Paris,38242,2020-08-24,Hybrid-Grade Bands,,,,
2020-09-12,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2020-09-19,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,4.0,4.0,,
2020-10-26,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,1.0,2.0,,
2020-10-29,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,1.0,2.0,,
2020-11-02,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-05,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-09,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,6.0,6.0,,
2020-11-16,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,9.0,3.0,,
2020-11-23,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,10.0,3.0,,
2020-11-30,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,5.0,2.0,,
2021-03-01,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,1.0,,
2021-03-08,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,2.0,,
2021-03-09,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2021-03-16,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2021-03-17,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2021-03-24,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,2.0,0.0,,
2021-04-13,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-05-03,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-05-04,410,Hickman County,Centerville,37033,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,1.0,1.0,,
2020-09-19,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2020-10-26,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-10-29,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-11-02,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-11-05,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-11-09,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-11-16,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2020-11-23,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,6.0,0.0,,
2020-11-30,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-03-01,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-03-08,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-03-09,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2021-03-16,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-03-17,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-03-24,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2021-04-13,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-04-19,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-04-26,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,0.0,0.0,,
2021-04-27,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2021-05-03,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2021-05-04,92,Hollow Rock - Bruceton,Bruceton,38317,2020-08-04,In Person,,,,
2020-09-12,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,3.0,6.0,,
2020-09-19,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,2.0,,
2020-10-26,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,2.0,0.0,,
2020-10-29,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,2.0,0.0,,
2020-11-02,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,3.0,5.0,,
2020-11-05,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,3.0,5.0,,
2020-11-09,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,10.0,5.0,,
2020-11-16,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,4.0,2.0,,
2020-11-23,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,,,,
2020-11-30,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,3.0,,
2021-03-01,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,2.0,,
2021-04-19,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,2.0,,
2021-04-26,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,1.0,,
2021-04-27,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,2.0,,
2021-05-03,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,2.0,,
2021-05-04,420,Houston County,Erin,37061,2020-08-17,Hybrid-Parent Choice,0.0,1.0,,
2020-09-12,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,,,,
2020-09-19,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,0.0,1.0,,
2020-10-26,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,0.0,2.0,,
2020-10-29,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,0.0,2.0,,
2020-11-02,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,2.0,1.0,,
2020-11-05,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,2.0,1.0,,
2020-11-09,271,Humboldt City Schools,Humboldt,38343,2020-08-10,Hybrid-Parent Choice,2.0,2.0,,
