school,county,start_date,new_cases,new_cases_students,new_cases_teachers,new_cases_staff,new_cases_unknown,symptoms_yes,symptoms_no,symptoms_idk,cumulative_cases,cumulative_cases_students,cumulative_cases_teachers,cumulative_cases_staff,cumulative_cases_unknown,new_cases_employee
MIAMI DADE COLLEGE- WOLFSON CAMPUS,MIAMI-DADE,2021-03-07,1,0,0,0,1,31,4,0,35,22,1,4,8,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-10-25,1,1,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-11-01,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-11-08,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-11-15,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-11-22,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-11-29,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-12-06,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-12-13,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-12-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2020-12-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-01-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-01-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-01-24,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-01-31,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-02-07,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-02-14,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-02-21,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-02-28,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,HILLSBOROUGH,2021-03-07,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-01-17,1,0,1,0,0,1,0,0,1,0,1,0,0,1
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-01-24,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-01-31,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-02-07,1,1,0,0,0,2,0,0,2,1,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-02-14,0,0,0,0,0,2,0,0,2,1,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-02-21,0,0,0,0,0,2,0,0,2,1,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-02-28,0,0,0,0,0,2,0,0,2,1,1,0,0,0
MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,MIAMI-DADE,2021-03-07,0,0,0,0,0,2,0,0,2,1,1,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2020-12-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-01-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-01-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-01-24,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-01-31,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI-DADE,2021-02-07,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-11-22,1,1,0,0,0,0,0,1,1,1,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-11-29,1,1,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-12-06,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-12-13,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-12-20,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2020-12-27,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-01-03,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-01-10,0,0,0,0,0,1,0,1,2,2,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-01-17,1,1,0,0,0,2,0,1,3,3,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-01-24,0,0,0,0,0,2,0,1,3,3,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-01-31,0,0,0,0,0,2,0,1,3,3,0,0,0,0
MIAMI REGIONAL UNIVERSITY,MIAMI-DADE,2021-02-07,0,0,0,0,0,2,0,1,3,3,0,0,0,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-01-03,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-01-10,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-01-17,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-01-24,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-01-31,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MILLENNIA ATLANTIC UNIVERSITY,MIAMI-DADE,2021-02-07,0,0,0,0,0,0,0,1,1,0,0,0,1,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-11-22,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-11-29,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-12-06,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-12-13,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-12-20,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2020-12-27,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-01-03,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-01-10,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-01-17,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-01-24,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-01-31,0,0,0,0,0,1,0,0,1,0,0,1,0,0
MORE TECH INSTITUTE,MIAMI-DADE,2021-02-07,0,0,0,0,0,1,0,0,1,0,0,1,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-11-15,1,1,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-11-22,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-11-29,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-12-06,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-12-13,1,1,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-12-20,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2020-12-27,0,0,0,0,0,2,0,1,3,3,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-01-03,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-01-10,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-01-17,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-01-24,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-01-31,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-02-07,0,0,0,0,0,4,0,0,4,4,0,0,0,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-02-14,1,1,0,0,0,7,0,0,7,6,0,0,1,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-02-21,1,1,0,0,0,7,0,0,7,6,0,0,1,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-02-28,0,0,0,0,0,7,0,0,7,6,0,0,1,0
NATIONAL AVIATION ACADEMY - TAMPA BAY,PINELLAS,2021-03-07,0,0,0,0,0,7,0,0,7,6,0,0,1,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-09-20,1,1,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-09-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-10-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-10-18,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-10-25,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-11-01,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-11-08,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-11-15,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-11-22,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-11-29,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-12-06,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-12-13,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-12-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2020-12-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-01-03,1,1,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-01-10,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-01-17,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-01-24,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-01-31,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-02-07,0,0,0,0,0,2,0,0,2,2,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-02-14,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-02-21,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-02-28,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NATIONAL UNIVERSITY OF HEALTH SCIENCES,PINELLAS,2021-03-07,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-09-27,1,1,0,0,0,1,0,0,1,1,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-10-11,1,1,0,0,0,1,1,0,2,2,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-10-18,0,0,0,0,0,1,1,0,2,2,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-10-25,1,1,0,0,0,1,2,0,3,3,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-11-01,0,0,0,0,0,1,2,0,3,3,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-11-08,0,0,0,0,0,1,2,0,3,3,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-11-15,0,0,0,0,0,1,2,0,3,3,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-11-22,2,2,0,0,0,1,4,0,5,5,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-11-29,2,2,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-12-06,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-12-13,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-12-20,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2020-12-27,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-01-03,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-01-10,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-01-17,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-01-24,0,0,0,0,0,3,4,0,7,7,0,0,0,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-01-31,1,0,0,0,1,4,4,0,8,7,0,0,1,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-02-07,0,0,0,0,0,4,4,0,8,7,0,0,1,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-02-14,0,0,0,0,0,4,4,0,8,7,0,0,1,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-02-21,0,0,0,0,0,4,4,0,8,7,0,0,1,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-02-28,0,0,0,0,0,4,4,0,8,7,0,0,1,0
NEW COLLEGE OF FLORIDA,MANATEE,2021-03-07,0,0,0,0,0,4,4,0,8,7,0,0,1,0
NORTH FLORIDA COLLEGE,MADISON,2020-11-22,2,2,0,0,0,2,0,0,2,2,0,0,0,0
NORTH FLORIDA COLLEGE,MADISON,2020-11-29,1,0,0,1,0,3,0,0,3,2,0,1,0,1
NORTH FLORIDA COLLEGE,MADISON,2020-12-06,1,0,0,1,0,4,0,0,4,2,0,2,0,1
NORTH FLORIDA COLLEGE,MADISON,2020-12-13,1,1,0,0,0,4,1,0,5,3,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2020-12-20,1,1,0,0,0,5,1,0,6,4,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2020-12-27,2,2,0,0,0,5,3,0,8,6,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-01-03,2,2,0,0,0,5,3,0,8,6,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-01-10,0,0,0,0,0,5,3,0,8,6,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-01-17,0,0,0,0,0,5,3,0,8,6,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-01-24,1,1,0,0,0,6,3,0,9,7,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-01-31,1,1,0,0,0,8,3,0,11,9,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-02-07,0,0,0,0,0,8,3,0,11,9,0,2,0,0
NORTH FLORIDA COLLEGE,MADISON,2021-02-14,0,0,0,0,0,11,3,0,14,10,0,2,2,0
NORTH FLORIDA COLLEGE,MADISON,2021-02-21,0,0,0,0,0,11,3,0,14,10,0,2,2,0
NORTH FLORIDA COLLEGE,MADISON,2021-02-28,0,0,0,0,0,11,3,0,14,10,0,2,2,0
NORTH FLORIDA COLLEGE,MADISON,2021-03-07,0,0,0,0,0,11,3,0,14,10,0,2,2,0
NORTH FLORIDA COSMETOLOGY INSTITUTE,LEON,2021-01-17,1,1,0,0,0,1,0,0,1,1,0,0,0,0
NORTH FLORIDA COSMETOLOGY INSTITUTE,LEON,2021-01-24,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NORTH FLORIDA COSMETOLOGY INSTITUTE,LEON,2021-01-31,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NORTH FLORIDA COSMETOLOGY INSTITUTE,LEON,2021-02-07,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2020-12-13,1,0,0,0,1,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2020-12-20,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2020-12-27,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-01-03,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-01-10,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-01-17,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-01-24,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-01-31,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA SCHOOL OF EDUCATION,DUVAL,2021-02-07,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NORTH FLORIDA TECHNICAL COLLEGE,BRADFORD,2020-12-13,1,1,0,0,0,1,0,0,1,1,0,0,0,0
NORTH FLORIDA TECHNICAL COLLEGE,BRADFORD,2020-12-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-09-20,2,2,0,0,0,2,1,0,3,3,0,0,0,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-09-27,2,2,0,0,0,5,1,0,6,6,0,0,0,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-10-11,6,4,0,1,1,12,7,0,19,15,0,1,3,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-10-18,6,4,1,0,1,19,7,0,26,21,1,1,3,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-10-25,5,2,0,0,3,20,8,3,31,23,1,1,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-11-01,1,1,0,0,0,21,8,3,32,24,1,1,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-11-08,0,0,0,0,0,21,8,3,32,24,1,1,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-11-15,4,3,0,1,0,24,8,3,35,26,1,2,6,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-11-22,1,1,0,0,0,25,8,3,36,27,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-11-29,2,2,0,0,0,27,8,3,38,29,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-12-06,1,1,0,0,0,28,8,3,39,30,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-12-13,1,1,0,0,0,29,8,3,40,31,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-12-20,1,1,0,0,0,30,8,3,41,32,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2020-12-27,1,1,0,0,0,32,9,1,42,33,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-01-03,1,1,0,0,0,32,9,1,42,33,1,2,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-01-10,1,0,0,1,0,33,9,1,43,33,1,3,6,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-01-17,1,1,0,0,0,34,9,1,44,34,1,3,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-01-24,1,1,0,0,0,35,9,1,45,35,1,3,6,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-01-31,5,4,1,0,0,40,9,1,50,39,2,3,6,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-02-07,1,0,0,1,0,41,9,1,51,39,2,4,6,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-02-14,0,0,0,0,0,45,9,1,55,42,2,4,7,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-02-21,1,1,0,0,0,50,9,2,61,47,2,5,7,0
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-02-28,4,3,0,1,0,54,9,2,65,51,2,5,7,1
NORTHWEST FLORIDA STATE COLLEGE- FT. WALTON BEACH CAMPUS,OKALOOSA,2021-03-07,4,4,0,0,0,61,9,2,72,58,4,10,0,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-11-08,1,0,0,0,1,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-11-15,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-11-22,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-11-29,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-12-06,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-12-13,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-12-20,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2020-12-27,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-01-03,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-01-10,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-01-17,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-01-24,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-01-31,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOUVELLE INSTITUTE,MIAMI-DADE,2021-02-07,0,0,0,0,0,1,0,0,1,0,0,0,1,0
NOVA SOUTHEASTERN UNIVERSITY,BROWARD,2020-09-20,1,0,1,0,0,9,1,0,10,6,1,0,3,1
